sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax
057_04,HP_057,4,057_04.png,057_04.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,-11.0,-5.5,0.0,1848.73254,890.8015,1401.05579,921.443848,1850.30347,892.0962,1406.59265,922.988647,1779,842,1967,957,1325,872,1529,993
057_05,HP_057,5,057_05.png,057_05.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,0.0,-5.5,0.0,1870.80676,890.6771,1424.18176,921.4215,1868.80627,891.9917,1425.97681,922.9708,1779,841,1967,958,1325,872,1529,993
057_06,HP_057,6,057_06.png,057_06.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,11.0,-5.5,0.0,1891.79932,891.2709,1446.14709,922.1376,1886.41284,892.4872,1444.38708,923.569336,1779,842,1967,958,1325,873,1529,993
057_07,HP_057,7,057_07.png,057_07.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,11.0,0.0,0.0,1891.745,901.802246,1446.12573,933.009644,1886.36792,901.3179,1444.36938,932.682861,1780,850,1967,961,1325,880,1529,995
057_08,HP_057,8,057_08.png,057_08.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,0.0,0.0,0.0,1870.79834,901.8357,1424.16089,932.9551,1868.79932,901.3451,1425.95923,932.6366,1780,849,1967,960,1325,878,1529,995
057_09,HP_057,9,057_09.png,057_09.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,-11.0,0.0,0.0,1848.77637,901.8661,1401.03174,932.8916,1850.33984,901.370361,1406.57227,932.58374,1780,849,1967,960,1325,878,1529,995
057_10,HP_057,10,057_10.png,057_10.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,-11.0,5.5,0.0,1849.16748,912.7012,1401.41125,944.145,1850.667,910.453735,1406.88782,942.016968,1780,859,1967,963,1325,888,1529,999
057_11,HP_057,11,057_11.png,057_11.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,0.0,5.5,0.0,1870.786,912.7561,1424.1449,944.2936,1868.79016,910.500366,1425.94507,942.140137,1780,860,1967,964,1325,888,1529,999
057_12,HP_057,12,057_12.png,057_12.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,11.0,5.5,0.0,1891.36646,912.1255,1445.78223,943.7178,1886.05286,909.9756,1444.082,941.659668,1780,861,1967,965,1325,889,1529,998
057_13,HP_057,13,057_13.png,057_13.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,11.0,11.0,0.0,1890.709,921.8037,1445.15564,953.8137,1885.50562,918.0947,1443.558,950.125732,1780,874,1967,969,1326,901,1529,1002
057_14,HP_057,14,057_14.png,057_14.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,0.0,11.0,0.0,1870.771,922.9386,1424.13391,954.898438,1868.77917,919.040161,1425.93433,951.031738,1780,873,1967,969,1326,901,1529,1003
057_15,HP_057,15,057_15.png,057_15.png,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,-11.0,11.0,0.0,1849.85632,922.830444,1402.13879,954.6642,1851.24316,918.948242,1407.49329,950.837646,1780,871,1967,967,1326,899,1529,1003
058_01,HP_058,1,058_01.png,058_01.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,-11.0,0.0,1514.13245,1228.3479,1053.30225,1200.80981,1509.02954,1230.76563,1051.9209,1203.95483,1393,1187,1590,1308,927,1163,1133,1284
058_02,HP_058,2,058_02.png,058_02.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,0.0,-11.0,0.0,1494.41235,1226.809,1033.02283,1199.01025,1492.48364,1229.48083,1034.91943,1202.45093,1393,1187,1590,1308,927,1161,1132,1284
058_03,HP_058,3,058_03.png,058_03.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,-11.0,-11.0,0.0,1472.49,1226.40942,1010.53711,1198.28284,1474.10449,1229.14856,1016.07172,1201.84192,1393,1186,1590,1308,927,1160,1132,1284
058_04,HP_058,4,058_04.png,058_04.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,-11.0,-5.5,0.0,1471.905,1236.97229,1009.8056,1209.14819,1473.61523,1238.00391,1015.46289,1210.95093,1393,1190,1590,1309,927,1163,1132,1285
058_05,HP_058,5,058_05.png,058_05.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,0.0,-5.5,0.0,1494.44666,1237.12341,1033.01636,1209.63452,1492.51123,1238.12939,1034.91528,1211.358,1393,1190,1590,1309,927,1164,1132,1285
058_06,HP_058,6,058_06.png,058_06.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,-5.5,0.0,1514.63013,1237.89282,1053.79712,1210.68384,1509.44482,1238.77246,1052.33508,1212.23511,1393,1191,1590,1309,927,1165,1134,1285
058_07,HP_058,7,058_07.png,058_07.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,0.0,0.0,1514.86255,1247.90137,1054.036,1221.05664,1509.63892,1247.16675,1052.535,1220.93164,1393,1196,1590,1310,928,1170,1133,1286
058_08,HP_058,8,058_08.png,058_08.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,0.0,0.0,0.0,1494.47827,1248.02441,1033.01306,1220.91016,1492.53735,1247.26819,1034.91321,1220.80884,1393,1196,1590,1311,928,1170,1131,1286
058_09,HP_058,9,058_09.png,058_09.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,-11.0,0.0,0.0,1471.65771,1248.15039,1009.4433,1220.73926,1473.40833,1247.37292,1015.16132,1220.66553,1393,1196,1590,1311,928,1170,1131,1287
058_10,HP_058,10,058_10.png,058_10.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,-11.0,5.5,0.0,1471.79211,1259.41211,1009.50531,1232.48035,1473.52063,1256.81262,1015.21295,1230.50513,1393,1206,1590,1314,928,1180,1130,1290
058_11,HP_058,11,058_11.png,058_11.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,0.0,5.5,0.0,1494.506,1259.00452,1033.01331,1232.31714,1492.56116,1256.47363,1034.91321,1230.3689,1393,1205,1590,1314,928,1179,1130,1289
058_12,HP_058,12,058_12.png,058_12.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,5.5,0.0,1514.79956,1257.96582,1053.991,1231.52649,1509.58716,1255.60864,1052.49731,1229.70923,1393,1204,1590,1313,928,1178,1133,1289
058_13,HP_058,13,058_13.png,058_13.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,11.0,0.0,1514.44763,1267.65674,1053.66711,1241.66846,1509.29443,1263.739,1052.2262,1238.21338,1392,1213,1590,1317,928,1188,1132,1291
058_14,HP_058,14,058_14.png,058_14.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,0.0,11.0,0.0,1494.52942,1269.52319,1033.017,1243.298,1492.58179,1265.29468,1034.91541,1239.57373,1392,1216,1590,1319,928,1190,1130,1293
058_15,HP_058,15,058_15.png,058_15.png,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,-11.0,11.0,0.0,1472.29846,1270.19092,1009.98267,1243.75,1473.944,1265.84985,1015.61017,1239.95142,1392,1218,1590,1318,928,1193,1130,1295
059_01,HP_059,1,059_01.png,059_01.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,11.0,-11.0,0.0,1602.26733,1396.62793,1121.80042,1398.43665,1596.8053,1399.40515,1120.17346,1401.84033,1486,1346,1681,1465,991,1349,1210,1472
059_02,HP_059,2,059_02.png,059_02.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,0.0,-11.0,0.0,1581.2666,1394.759,1099.42285,1396.79077,1579.18713,1397.84448,1101.4165,1400.46606,1486,1346,1681,1465,991,1348,1210,1472
059_03,HP_059,3,059_03.png,059_03.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,-11.0,-11.0,0.0,1558.19568,1394.18188,1074.83044,1396.50854,1559.84717,1397.3634,1080.80579,1400.22961,1486,1345,1681,1465,991,1346,1210,1472
059_04,HP_059,4,059_04.png,059_04.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,-11.0,-5.5,0.0,1557.31067,1405.32739,1073.752,1408.18262,1559.10681,1406.707,1079.90833,1410.01538,1486,1352,1681,1467,991,1354,1209,1474
059_05,HP_059,5,059_05.png,059_05.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,0.0,-5.5,0.0,1581.26746,1405.73584,1099.40491,1408.28357,1579.18628,1407.0481,1101.40344,1410.09985,1486,1354,1681,1468,991,1355,1209,1474
059_06,HP_059,6,059_06.png,059_06.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,11.0,-5.5,0.0,1602.95386,1406.85413,1122.54639,1409.14917,1597.37756,1407.98267,1120.79749,1410.82227,1485,1354,1681,1469,991,1356,1209,1475
059_07,HP_059,7,059_07.png,059_07.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,11.0,0.0,0.0,1603.35144,1417.76892,1123.006,1420.61731,1597.709,1417.13562,1121.18176,1420.435,1485,1366,1681,1473,992,1365,1209,1478
059_08,HP_059,8,059_08.png,059_08.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,0.0,0.0,0.0,1581.26428,1417.57642,1099.39087,1420.751,1579.1825,1416.97253,1101.3927,1420.54663,1485,1364,1681,1473,992,1365,1209,1479
059_09,HP_059,9,059_09.png,059_09.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,-11.0,0.0,0.0,1556.772,1417.36353,1073.07092,1420.90613,1558.65649,1416.79382,1079.3418,1420.67664,1485,1363,1681,1471,992,1366,1209,1479
059_10,HP_059,10,059_10.png,059_10.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,-11.0,5.5,0.0,1556.66235,1429.72168,1072.896,1434.03735,1558.56458,1427.14966,1079.19592,1431.67786,1485,1378,1680,1476,992,1381,1209,1485
059_11,HP_059,11,059_11.png,059_11.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,0.0,5.5,0.0,1581.25623,1429.72192,1099.38171,1433.60022,1579.17578,1427.15222,1101.38538,1431.31189,1485,1379,1680,1478,992,1380,1209,1484
059_12,HP_059,12,059_12.png,059_12.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,11.0,5.5,0.0,1603.40308,1428.91431,1123.12061,1432.379,1597.75208,1426.48157,1121.27783,1430.29272,1485,1379,1680,1478,992,1378,1209,1483
059_13,HP_059,13,059_13.png,059_13.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,11.0,11.0,0.0,1603.09558,1439.76208,1122.87463,1443.897,1597.49658,1435.57959,1121.0719,1439.94714,1485,1393,1680,1484,992,1394,1210,1488
059_14,HP_059,14,059_14.png,059_14.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,0.0,11.0,0.0,1581.24365,1441.51331,1099.37817,1446.11963,1579.16614,1437.03687,1101.38171,1441.80249,1485,1395,1680,1484,992,1397,1209,1491
059_15,HP_059,15,059_15.png,059_15.png,11.0545,16.9699,2.0557,-10.7599,10.0459,48.2359,-11.0,11.0,0.0,1557.0033,1441.728,1073.25732,1446.79834,1558.84937,1437.21265,1079.49622,1442.37085,1485,1395,1680,1482,992,1398,1209,1492
060_01,HP_060,1,060_01.png,060_01.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,11.0,-11.0,0.0,1775.6283,1532.39246,1327.1084,1515.94629,1770.53723,1534.88208,1325.5918,1519.165,1669,1485,1853,1603,1204,1470,1417,1591
060_02,HP_060,2,060_02.png,060_02.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,0.0,-11.0,0.0,1756.16931,1531.11914,1306.107,1514.7345,1754.212,1533.8186,1307.985,1518.15234,1669,1484,1853,1603,1204,1468,1417,1591
060_03,HP_060,3,060_03.png,060_03.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,-11.0,-11.0,0.0,1735.4585,1530.97168,1283.81738,1514.76123,1736.8468,1533.69629,1289.29761,1518.17358,1669,1484,1853,1603,1204,1468,1417,1591
060_04,HP_060,4,060_04.png,060_04.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,-11.0,-5.5,0.0,1734.617,1541.02246,1282.806,1525.24658,1736.14246,1542.124,1288.45557,1526.9657,1669,1490,1853,1605,1204,1474,1417,1593
060_05,HP_060,5,060_05.png,060_05.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,0.0,-5.5,0.0,1756.14771,1541.13831,1306.089,1525.22314,1754.19226,1542.2207,1307.97168,1526.94678,1669,1490,1853,1605,1204,1474,1417,1593
060_06,HP_060,6,060_06.png,060_06.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,11.0,-5.5,0.0,1776.30994,1541.88269,1327.88562,1525.89734,1771.1051,1542.843,1326.24207,1527.50989,1669,1491,1853,1605,1204,1475,1417,1593
060_07,HP_060,7,060_07.png,060_07.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,11.0,0.0,0.0,1776.75159,1552.08228,1328.42151,1536.63184,1771.47314,1551.39673,1326.69019,1536.50879,1669,1499,1853,1609,1204,1483,1416,1596
060_08,HP_060,8,060_08.png,060_08.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,0.0,0.0,0.0,1756.12061,1551.99609,1306.07556,1536.66919,1754.16846,1551.323,1307.96155,1536.54,1669,1499,1853,1608,1204,1484,1416,1597
060_09,HP_060,9,060_09.png,060_09.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,-11.0,0.0,0.0,1734.03357,1551.90039,1282.09766,1536.71094,1735.65442,1551.24243,1287.86572,1536.575,1669,1499,1853,1608,1204,1484,1416,1597
060_10,HP_060,10,060_10.png,060_10.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,-11.0,5.5,0.0,1733.78357,1563.16992,1281.79077,1548.66235,1735.44519,1560.68811,1287.61023,1546.59058,1668,1512,1852,1612,1204,1498,1415,1602
060_11,HP_060,11,060_11.png,060_11.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,0.0,5.5,0.0,1756.08765,1563.249,1306.06775,1548.593,1754.1405,1560.75562,1307.95569,1546.53174,1669,1511,1852,1613,1204,1496,1415,1602
060_12,HP_060,12,060_12.png,060_12.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,11.0,5.5,0.0,1776.89258,1562.6062,1328.65271,1547.75269,1771.5907,1560.22168,1326.88367,1545.8302,1669,1510,1853,1613,1204,1494,1415,1600
060_13,HP_060,13,060_13.png,060_13.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,11.0,11.0,0.0,1776.70544,1572.98047,1328.54944,1558.76855,1771.43518,1568.92224,1326.79736,1555.06384,1668,1524,1852,1618,1205,1508,1415,1604
060_14,HP_060,14,060_14.png,060_14.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,0.0,11.0,0.0,1756.04919,1574.3374,1306.06677,1560.37976,1754.10889,1570.05151,1307.95459,1556.4093,1668,1526,1852,1619,1205,1512,1415,1607
060_15,HP_060,15,060_15.png,060_15.png,10.6813,18.1982,-1.217,-8.8122,11.8633,49.9505,-11.0,11.0,0.0,1733.90283,1574.28418,1281.93311,1560.46582,1735.54456,1570.00476,1287.72852,1556.48291,1668,1527,1852,1617,1205,1515,1415,1608
061_01,HP_061,1,061_01.png,061_01.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,11.0,-11.0,0.0,2018.659,629.0659,1520.51855,593.3661,2012.12354,632.536133,1518.22913,597.553833,1879,588,2095,719,1385,556,1595,685
061_02,HP_061,2,061_02.png,061_02.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,0.0,-11.0,0.0,1991.58276,627.583862,1494.04077,591.553955,1989.429,631.3021,1496.04724,596.0405,1879,587,2095,719,1385,554,1593,684
061_03,HP_061,3,061_03.png,061_03.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,-11.0,-11.0,0.0,1963.651,628.4402,1466.48938,591.9359,1966.03113,632.018555,1472.96155,596.355957,1879,586,2095,719,1385,553,1593,684
061_04,HP_061,4,061_04.png,061_04.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,-11.0,-5.5,0.0,1963.5835,642.1771,1466.27332,605.65686,1965.97461,643.526,1472.78186,607.8523,1879,591,2095,720,1385,557,1592,686
061_05,HP_061,5,061_05.png,061_05.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,0.0,-5.5,0.0,1991.64526,641.6842,1494.04224,605.550537,1989.4812,643.1135,1496.04883,607.7655,1879,591,2095,720,1385,558,1592,686
061_06,HP_061,6,061_06.png,061_06.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,11.0,-5.5,0.0,2018.85,642.3794,1520.68469,606.5581,2012.28357,643.6929,1518.36816,608.607056,1879,592,2095,720,1385,559,1595,686
061_07,HP_061,7,061_07.png,061_07.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,11.0,0.0,0.0,2018.49512,655.824341,1520.36682,619.9116,2011.9895,654.9602,1518.10254,619.795044,1879,599,2095,722,1385,565,1595,688
061_08,HP_061,8,061_08.png,061_08.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,0.0,0.0,0.0,1991.69934,655.9392,1494.04932,619.7594,1989.52771,655.0547,1496.054,619.667236,1879,599,2095,723,1385,566,1591,688
061_09,HP_061,9,061_09.png,061_09.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,-11.0,0.0,0.0,1964.06274,656.0414,1466.64734,619.5952,1966.37488,655.1405,1473.0929,619.5298,1879,600,2095,723,1385,566,1591,688
061_10,HP_061,10,061_10.png,061_10.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,-11.0,5.5,0.0,1965.02673,669.2366,1467.54663,632.9042,1967.1803,666.1981,1473.84058,630.682739,1879,612,2094,727,1386,578,1591,692
061_11,HP_061,11,061_11.png,061_11.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,0.0,5.5,0.0,1991.74365,669.4608,1494.06116,633.310059,1989.56726,666.385742,1496.062,631.0209,1879,611,2094,727,1386,577,1591,691
061_12,HP_061,12,061_12.png,061_12.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,11.0,5.5,0.0,2017.65283,668.6278,1519.61255,632.716553,2011.28955,665.6935,1517.47229,630.525757,1879,609,2094,725,1386,575,1594,691
061_13,HP_061,13,061_13.png,061_13.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,11.0,11.0,0.0,2016.45,680.2025,1518.52637,644.417847,2010.28906,675.402,1516.56433,640.3362,1879,622,2094,730,1386,587,1594,694
061_14,HP_061,14,061_14.png,061_14.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,0.0,11.0,0.0,1991.77917,681.5879,1494.07654,645.545654,1989.60022,676.5547,1496.07214,641.2781,1879,624,2094,732,1386,590,1591,696
061_15,HP_061,15,061_15.png,061_15.png,-14.9126,-1.1002,-3.6739,-2.2416,-5.0922,48.0099,-11.0,11.0,0.0,1966.34656,681.1559,1468.82959,644.9415,1968.28357,676.192749,1474.90833,640.7754,1878,626,2094,732,1386,593,1591,697
062_01,HP_062,1,062_01.png,062_01.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,11.0,-11.0,0.0,2272.72461,998.3585,1794.19287,958.7219,2266.47583,1001.60059,1792.115,962.6063,2135,959,2349,1087,1665,922,1865,1048
062_02,HP_062,2,062_02.png,062_02.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,0.0,-11.0,0.0,2247.04419,997.761963,1769.67188,957.757568,2244.95215,1001.105,1771.56628,961.799438,2135,958,2349,1087,1665,921,1863,1047
062_03,HP_062,3,062_03.png,062_03.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,-11.0,-11.0,0.0,2221.80151,999.0797,1745.45728,958.6135,2223.802,1002.20691,1751.26575,962.5106,2135,958,2349,1088,1665,920,1863,1048
062_04,HP_062,4,062_04.png,062_04.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,-11.0,-5.5,0.0,2221.37842,1011.27527,1744.89429,970.509766,2223.448,1012.42639,1750.79736,972.4835,2135,962,2349,1089,1665,924,1863,1049
062_05,HP_062,5,062_05.png,062_05.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,0.0,-5.5,0.0,2247.11963,1010.49634,1769.66858,970.154663,2245.01465,1011.77466,1771.5647,972.1891,2135,962,2349,1088,1665,926,1863,1048
062_06,HP_062,6,062_06.png,062_06.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,11.0,-5.5,0.0,2273.35474,1010.73169,1794.72986,970.7726,2267.00146,1011.97021,1792.56384,972.7063,2135,962,2349,1088,1665,926,1865,1049
062_07,HP_062,7,062_07.png,062_07.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,11.0,0.0,0.0,2273.487,1023.65527,1794.83459,983.36084,2267.11255,1022.7998,1792.65137,983.25415,2135,968,2348,1090,1665,931,1865,1050
062_08,HP_062,8,062_08.png,062_08.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,0.0,0.0,0.0,2247.18945,1023.8186,1769.67,983.1659,2245.073,1022.93542,1771.56616,983.090942,2135,969,2348,1090,1665,931,1862,1050
062_09,HP_062,9,062_09.png,062_09.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,-11.0,0.0,0.0,2221.39087,1023.95959,1744.7804,982.9674,2223.45874,1023.05432,1750.70264,982.9247,2135,969,2348,1091,1665,931,1862,1051
062_10,HP_062,10,062_10.png,062_10.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,-11.0,5.5,0.0,2221.854,1036.4679,1745.1344,995.3082,2223.84546,1033.53638,1750.99707,993.2687,2134,979,2348,1095,1665,942,1861,1054
062_11,HP_062,11,062_11.png,062_11.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,0.0,5.5,0.0,2247.25122,1036.94116,1769.67664,996.0409,2245.126,1033.93066,1771.5708,993.87915,2134,979,2348,1095,1665,941,1861,1054
062_12,HP_062,12,062_12.png,062_12.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,11.0,5.5,0.0,2273.099,1036.38745,1794.491,995.8213,2266.79077,1033.47046,1792.36426,993.696167,2134,978,2348,1093,1665,940,1864,1053
062_13,HP_062,13,062_13.png,062_13.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,11.0,11.0,0.0,2272.25537,1048.23022,1793.75,1007.52588,2266.0896,1043.40039,1791.745,1003.50769,2134,990,2348,1097,1665,951,1864,1056
062_14,HP_062,14,062_14.png,062_14.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,0.0,11.0,0.0,2247.30347,1049.12451,1769.68738,1008.07227,2245.17188,1044.14355,1771.57813,1003.96436,2134,992,2348,1100,1665,954,1861,1058
062_15,HP_062,15,062_15.png,062_15.png,-9.7901,-8.2423,-3.3432,2.4769,0.75401,49.1773,-11.0,11.0,0.0,2222.713,1048.17236,1745.90125,1006.88977,2224.564,1043.34875,1751.6355,1002.97913,2134,993,2348,1099,1665,955,1861,1059
063_01,HP_063,1,063_01.png,063_01.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,11.0,-11.0,0.0,2086.857,1022.1051,1619.09106,1069.14209,2080.894,1025.41943,1617.1864,1072.59143,1956,973,2164,1090,1493,1021,1693,1143
063_02,HP_063,2,063_02.png,063_02.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,0.0,-11.0,0.0,2063.30054,1020.75195,1595.93848,1068.28516,2061.1438,1024.29077,1597.782,1071.87573,1956,970,2164,1090,1493,1018,1691,1143
063_03,HP_063,3,063_03.png,063_03.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,-11.0,-11.0,0.0,2039.317,1021.12793,1572.32617,1069.06934,2041.0448,1024.60522,1577.98792,1072.52942,1956,970,2164,1089,1493,1017,1691,1143
063_04,HP_063,4,063_04.png,063_04.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,-11.0,-5.5,0.0,2038.80383,1032.74817,1571.71558,1080.62952,2040.61572,1034.34436,1577.47949,1082.22034,1957,979,2164,1093,1493,1024,1692,1145
063_05,HP_063,5,063_05.png,063_05.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,0.0,-5.5,0.0,2063.3335,1032.67493,1595.93884,1080.11145,2061.17017,1034.28345,1597.78333,1081.78784,1957,980,2164,1093,1493,1026,1692,1145
063_06,HP_063,6,063_06.png,063_06.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,11.0,-5.5,0.0,2087.42432,1033.53442,1619.64465,1080.48254,2081.3667,1035.0011,1617.64917,1082.09753,1957,983,2164,1094,1494,1029,1694,1146
063_07,HP_063,7,063_07.png,063_07.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,11.0,0.0,0.0,2087.574,1045.489,1619.8269,1092.37915,2081.4917,1045.02136,1617.80164,1092.06775,1958,997,2164,1099,1494,1040,1695,1149
063_08,HP_063,8,063_08.png,063_08.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,0.0,0.0,0.0,2063.36157,1045.19507,1595.94312,1092.58679,2061.19336,1044.77429,1597.78748,1092.24133,1958,994,2164,1099,1494,1037,1692,1149
063_09,HP_063,9,063_09.png,063_09.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,-11.0,0.0,0.0,2038.69531,1044.90833,1571.52808,1092.80127,2040.525,1044.53418,1577.32336,1092.42151,1958,991,2164,1097,1494,1035,1692,1148
063_10,HP_063,10,063_10.png,063_10.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,-11.0,5.5,0.0,2039.0144,1056.98511,1571.79822,1104.93689,2040.7915,1054.65479,1577.54785,1102.593,1958,1007,2164,1102,1495,1050,1692,1153
063_11,HP_063,11,063_11.png,063_11.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,0.0,5.5,0.0,2063.383,1057.61438,1595.95215,1105.03259,2061.2124,1055.18164,1597.79431,1102.67078,1958,1012,2164,1105,1495,1053,1692,1153
063_12,HP_063,12,063_12.png,063_12.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,11.0,5.5,0.0,2087.28223,1057.34009,1619.61,1104.25415,2081.24951,1054.95581,1617.62036,1102.02,1958,1015,2164,1105,1495,1053,1695,1153
063_13,HP_063,13,063_13.png,063_13.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,11.0,11.0,0.0,2086.59375,1068.48145,1619.02319,1115.53149,2080.67676,1064.29834,1617.12976,1111.47424,1958,1024,2163,1110,1496,1064,1695,1157
063_14,HP_063,14,063_14.png,063_14.png,7.1473,-2.2336,5.874,-0.44635,4.4145,49.2563,0.0,11.0,0.0,2063.39844,1069.25867,1595.96484,1116.77368,2061.227,1064.94287,1597.80359,1112.5127,1958,1024,2163,1111,1496,1065,1693,1159
