image_path,hp_folder,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_iris_x,left_iris_y,left_pupil_x,left_pupil_y,left_cornea_x,left_cornea_y,left_globe_x,left_globe_y,right_iris_x,right_iris_y,right_pupil_x,right_pupil_y,right_cornea_x,right_cornea_y,right_globe_x,right_globe_y
User_01/Grid_15/HP_053/03.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,-11.0,-11.0,0.0,1501.63135,1190.48816,1500.097,1187.705,1506.095,1198.58472,1509.587,1204.91907,1048.63916,1168.39282,1042.90051,1164.733,1065.31836,1179.03015,1078.35229,1187.34277
User_01/Grid_15/HP_053/04.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,-11.0,-5.5,0.0,1501.12439,1199.34375,1499.49109,1198.26782,1505.87366,1202.47266,1509.587,1204.91907,1048.00549,1177.78345,1042.1394,1175.93567,1065.046,1183.15125,1078.35229,1187.34277
User_01/Grid_15/HP_053/05.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,0.0,-5.5,0.0,1519.63379,1199.51611,1521.57056,1198.47449,1513.99792,1202.54688,1509.587,1204.91907,1068.34766,1178.10376,1066.41406,1176.31836,1073.965,1183.29126,1078.35229,1187.34277
User_01/Grid_15/HP_053/06.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,11.0,-5.5,0.0,1536.29541,1200.19592,1541.42981,1199.288,1521.32861,1202.84265,1509.587,1204.91907,1086.60583,1178.95715,1088.19763,1177.33984,1081.975,1183.66211,1078.35229,1187.34277
User_01/Grid_15/HP_053/07.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,11.0,0.0,0.0,1536.41382,1208.60547,1541.57166,1209.31421,1521.37976,1206.53955,1509.587,1204.91907,1086.79236,1187.94373,1088.42078,1188.05957,1082.05652,1187.60645,1078.35229,1187.34277
User_01/Grid_15/HP_053/08.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,0.0,0.0,0.0,1519.60364,1208.64282,1521.53491,1209.36084,1513.98438,1206.55383,1509.587,1204.91907,1068.33752,1187.87329,1066.40161,1187.97583,1073.96143,1187.57532,1078.35229,1187.34277
User_01/Grid_15/HP_053/09.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,-11.0,0.0,0.0,1500.89551,1208.68042,1499.21765,1209.40649,1505.77368,1206.56934,1509.587,1204.91907,1047.70935,1187.78857,1041.78333,1187.875,1064.9187,1187.53821,1078.35229,1187.34277
User_01/Grid_15/HP_053/10.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,-11.0,5.5,0.0,1500.97754,1218.05664,1499.31616,1220.592,1505.80908,1210.684,1509.587,1204.91907,1047.79639,1197.8916,1041.888,1199.93115,1064.956,1191.96753,1078.35229,1187.34277
User_01/Grid_15/HP_053/11.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,0.0,5.5,0.0,1519.57007,1217.80774,1521.49451,1220.29224,1513.97021,1210.57788,1509.587,1204.91907,1068.3324,1197.73,1066.39575,1199.73779,1073.95886,1191.89722,1078.35229,1187.34277
User_01/Grid_15/HP_053/12.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,11.0,5.5,0.0,1536.2876,1217.041,1541.41992,1219.37109,1521.32556,1210.24829,1509.587,1204.91907,1086.7229,1196.99536,1088.33765,1198.85742,1082.02612,1191.57922,1078.35229,1187.34277
User_01/Grid_15/HP_053/13.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,11.0,11.0,0.0,1535.9259,1225.14624,1540.98547,1229.03186,1521.16992,1213.81421,1509.587,1204.91907,1086.405,1205.73267,1087.95776,1209.27856,1081.88745,1195.41577,1078.35229,1187.34277
User_01/Grid_15/HP_053/14.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,0.0,11.0,0.0,1519.5343,1226.56763,1521.45032,1230.73755,1513.956,1214.42749,1509.587,1204.91907,1068.33228,1207.17664,1066.39636,1211.0083,1073.9574,1196.042,1078.35229,1187.34277
User_01/Grid_15/HP_053/15.png,HP_053,-0.60352,23.5161,-3.8474,-13.2422,4.8246,50.528,-11.0,11.0,0.0,1501.35962,1227.01086,1499.773,1231.271,1505.97546,1214.6167,1509.587,1204.91907,1048.2522,1207.54419,1042.43616,1211.44763,1065.15173,1196.20227,1078.35229,1187.34277
User_01/Grid_15/HP_054/01.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,11.0,-11.0,0.0,1130.53308,1154.08716,1135.40149,1151.70386,1116.31555,1161.04663,1105.13574,1166.51953,664.1026,1174.78857,665.2653,1171.925,660.7156,1183.13037,658.061157,1189.66821
User_01/Grid_15/HP_054/02.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,0.0,-11.0,0.0,1115.65613,1152.32666,1117.679,1149.59766,1109.76038,1160.28064,1105.13574,1166.51953,647.7912,1173.24731,645.8101,1170.08008,653.5534,1182.46082,658.061157,1189.66821
User_01/Grid_15/HP_054/03.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,-11.0,-11.0,0.0,1098.25854,1151.18066,1096.93359,1148.22559,1102.11548,1159.7832,1105.13574,1166.51953,628.749756,1172.38428,623.089233,1169.04651,645.2029,1182.08618,658.061157,1189.66821
User_01/Grid_15/HP_054/04.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,-11.0,-5.5,0.0,1097.80957,1159.70984,1096.397,1158.397,1101.91931,1163.52991,1105.13574,1166.51953,628.1726,1181.54468,622.3961,1179.97473,644.9548,1186.106,658.061157,1189.66821
User_01/Grid_15/HP_054/05.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,0.0,-5.5,0.0,1115.65247,1160.42114,1117.67578,1159.2478,1109.75732,1163.83948,1105.13574,1166.51953,647.772766,1181.93665,645.786865,1180.44446,653.5467,1186.27576,658.061157,1189.66821
User_01/Grid_15/HP_054/06.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,11.0,-5.5,0.0,1130.81079,1161.44263,1135.73474,1160.469,1116.43591,1164.285,1105.13574,1166.51953,664.422363,1182.699,665.647,1181.35693,660.855469,1186.60669,658.061157,1189.66821
User_01/Grid_15/HP_054/07.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,11.0,0.0,0.0,1130.9104,1169.08081,1135.85376,1169.572,1116.479,1167.64673,1105.13574,1166.51953,664.5566,1190.94141,665.807434,1191.18677,660.914246,1190.22754,658.061157,1189.66821
User_01/Grid_15/HP_054/08.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,0.0,0.0,0.0,1115.64648,1168.89941,1117.669,1169.35742,1109.75439,1167.56519,1105.13574,1166.51953,647.7568,1191.08154,645.7671,1191.35449,653.5404,1190.28821,658.061157,1189.66821
User_01/Grid_15/HP_054/09.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,-11.0,0.0,0.0,1097.62427,1168.68848,1096.1759,1169.10669,1101.83838,1167.47168,1105.13574,1166.51953,627.9071,1191.25391,622.077148,1191.5603,644.8402,1190.3634,658.061157,1189.66821
User_01/Grid_15/HP_054/10.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,-11.0,5.5,0.0,1097.73035,1177.7019,1096.30261,1179.85791,1101.88452,1171.429,1105.13574,1166.51953,627.992249,1201.03088,622.180054,1203.22729,644.8765,1194.65039,658.061157,1189.66821
User_01/Grid_15/HP_054/11.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,0.0,5.5,0.0,1115.63831,1177.40112,1117.65881,1179.49463,1109.75122,1171.30151,1105.13574,1166.51953,647.7436,1200.28613,645.7518,1202.33594,653.5342,1194.3269,658.061157,1189.66821
User_01/Grid_15/HP_054/12.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,11.0,5.5,0.0,1130.8186,1176.729,1135.74341,1178.68677,1116.43958,1171.013,1105.13574,1166.51953,664.4895,1199.22864,665.7274,1201.06958,660.8849,1193.86768,658.061157,1189.66821
User_01/Grid_15/HP_054/13.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,11.0,11.0,0.0,1130.54285,1184.10925,1135.41248,1187.48059,1116.32092,1174.26306,1105.13574,1166.51953,664.227,1207.26184,665.413757,1210.64844,660.769958,1197.398,658.061157,1189.66821
User_01/Grid_15/HP_054/14.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,0.0,11.0,0.0,1115.62817,1185.55542,1117.64539,1189.21533,1109.74829,1174.8877,1105.13574,1166.51953,647.733643,1209.13672,645.7411,1212.893,653.528564,1198.2124,658.061157,1189.66821
User_01/Grid_15/HP_054/15.png,HP_054,7.2682,27.3848,6.2526,-19.3888,6.4734,50.3508,-11.0,11.0,0.0,1098.11462,1186.32178,1096.76184,1190.13672,1102.05225,1175.216,1105.13574,1166.51953,628.4151,1210.371,622.6885,1214.37012,645.0578,1198.7489,658.061157,1189.66821
User_01/Grid_15/HP_055/01.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,11.0,-11.0,0.0,1413.51257,1544.83984,1418.4856,1542.35034,1398.999,1552.10571,1387.59521,1557.81482,952.9422,1570.094,954.2243,1567.18311,949.2074,1578.57227,946.2808,1585.21643
User_01/Grid_15/HP_055/02.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,0.0,-11.0,0.0,1398.043,1543.37622,1400.05273,1540.59888,1392.18677,1551.46936,1387.59521,1557.81482,936.246765,1568.842,934.312,1565.68481,941.875854,1578.02808,946.2808,1585.21643
User_01/Grid_15/HP_055/03.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,-11.0,-11.0,0.0,1380.73083,1542.68018,1379.40857,1539.76477,1384.58032,1551.16748,1387.59521,1557.81482,917.6188,1568.41943,912.0898,1565.17932,933.7007,1577.84424,946.2808,1585.21643
User_01/Grid_15/HP_055/04.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,-11.0,-5.5,0.0,1380.01563,1551.02185,1378.55383,1549.71191,1384.268,1554.83289,1387.59521,1557.81482,916.752869,1577.23145,911.050049,1575.68933,933.3283,1581.71387,946.2808,1585.21643
User_01/Grid_15/HP_055/05.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,0.0,-5.5,0.0,1398.04187,1551.48608,1400.05322,1550.26733,1392.1842,1555.03467,1387.59521,1557.81482,936.230957,1577.41772,934.2911,1575.91223,941.8713,1581.79468,946.2808,1585.21643
User_01/Grid_15/HP_055/06.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,11.0,-5.5,0.0,1414.03088,1552.36829,1419.1073,1551.32251,1399.2229,1555.41919,1387.59521,1557.81482,953.513245,1578.0708,954.9067,1576.69421,949.457031,1582.07825,946.2808,1585.21643
User_01/Grid_15/HP_055/07.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,11.0,0.0,0.0,1414.37756,1560.41919,1419.523,1560.91968,1399.37268,1558.96008,1387.59521,1557.81482,953.91095,1586.62708,955.3817,1586.89917,949.630737,1585.83582,946.2808,1585.21643
User_01/Grid_15/HP_055/08.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,0.0,0.0,0.0,1398.03857,1560.26,1400.05078,1560.73132,1392.18115,1558.88867,1387.59521,1557.81482,936.2172,1586.74463,934.273132,1587.03992,941.8668,1585.88672,946.2808,1585.21643
User_01/Grid_15/HP_055/09.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,-11.0,0.0,0.0,1379.515,1560.0824,1377.95569,1560.5199,1384.04944,1558.80981,1387.59521,1557.81482,916.130249,1586.8833,910.3019,1587.20544,933.0605,1585.94727,946.2808,1585.21643
User_01/Grid_15/HP_055/10.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,-11.0,5.5,0.0,1379.29529,1569.50208,1377.69312,1571.758,1383.95349,1562.94275,1387.59521,1557.81482,915.8359,1596.97168,909.9485,1599.245,932.9339,1590.36987,946.2808,1585.21643
User_01/Grid_15/HP_055/11.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,0.0,5.5,0.0,1398.03271,1569.36011,1400.04431,1571.58533,1392.1781,1562.884,1387.59521,1557.81482,936.2058,1596.46167,934.2588,1598.635,941.8625,1590.148,946.2808,1585.21643
User_01/Grid_15/HP_055/12.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,11.0,5.5,0.0,1414.51172,1568.71655,1419.68372,1570.81128,1399.43079,1562.6084,1387.59521,1557.81482,954.0921,1595.47974,955.598145,1597.45886,949.709839,1589.722,946.2808,1585.21643
User_01/Grid_15/HP_055/13.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,11.0,11.0,0.0,1414.41406,1576.924,1419.56628,1580.595,1399.389,1566.21814,1387.59521,1557.81482,954.0348,1604.28027,955.529846,1607.95569,949.6849,1593.58569,946.2808,1585.21643
User_01/Grid_15/HP_055/14.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,0.0,11.0,0.0,1398.02429,1578.35815,1400.03381,1582.31689,1392.175,1566.83594,1387.59521,1557.81482,936.1976,1606.10339,934.2491,1610.1394,941.8587,1594.37659,946.2808,1585.21643
User_01/Grid_15/HP_055/15.png,HP_055,13.6868,21.9119,5.48,-14.1191,13.0902,49.5807,-11.0,11.0,0.0,1379.3894,1578.82178,1377.80554,1582.876,1383.99438,1567.03271,1387.59521,1557.81482,915.9158,1606.96558,910.0446,1611.17065,932.9679,1594.752,946.2808,1585.21643
User_01/Grid_15/HP_056/01.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,11.0,-11.0,0.0,1813.39172,655.0475,1818.88574,652.2606,1797.39673,663.1614,1784.86914,669.5165,1359.15894,624.5331,1361.01611,620.870239,1353.76086,635.179443,1349.54248,643.499756
User_01/Grid_15/HP_056/02.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,0.0,-11.0,0.0,1795.19519,653.675049,1797.18909,650.616333,1789.39917,662.56665,1784.86914,669.5165,1339.69763,623.2809,1337.79333,619.3701,1345.22693,634.6367,1349.54248,643.499756
User_01/Grid_15/HP_056/03.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,-11.0,-11.0,0.0,1775.82751,653.5757,1774.08093,650.496338,1780.90332,662.524536,1784.86914,669.5165,1318.89221,623.412,1312.96729,619.5287,1336.10339,634.6919,1349.54248,643.499756
User_01/Grid_15/HP_056/04.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,-11.0,-5.5,0.0,1775.73657,663.3192,1773.97241,662.1222,1780.8634,666.7982,1784.86914,669.5165,1318.74658,633.615845,1312.79224,631.704956,1336.04065,639.1664,1349.54248,643.499756
User_01/Grid_15/HP_056/05.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,0.0,-5.5,0.0,1795.17261,663.4452,1797.16223,662.2728,1789.38928,666.8529,1784.86914,669.5165,1339.68518,633.499268,1337.77844,631.5647,1345.22192,639.116455,1349.54248,643.499756
User_01/Grid_15/HP_056/06.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,11.0,-5.5,0.0,1813.4281,664.2124,1818.929,663.1907,1797.4126,667.186768,1784.86914,669.5165,1359.24841,634.0928,1361.12292,632.275757,1353.79993,639.3733,1349.54248,643.499756
User_01/Grid_15/HP_056/07.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,11.0,0.0,0.0,1813.16943,673.433838,1818.61792,674.188,1797.30176,671.2373,1784.86914,669.5165,1359.037,643.753052,1360.87024,643.802,1353.70789,643.61084,1349.54248,643.499756
User_01/Grid_15/HP_056/08.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,0.0,0.0,0.0,1795.14709,673.2881,1797.13074,674.015869,1789.37915,671.1715,1784.86914,669.5165,1339.67749,643.8458,1337.76953,643.9127,1345.21753,643.651367,1349.54248,643.499756
User_01/Grid_15/HP_056/09.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,-11.0,0.0,0.0,1775.97546,673.1322,1774.25818,673.8302,1780.96716,671.1028,1784.86914,669.5165,1318.99658,643.950562,1313.093,644.037842,1336.14783,643.6975,1349.54248,643.499756
User_01/Grid_15/HP_056/10.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,-11.0,5.5,0.0,1776.51147,682.5294,1774.89941,685.0394,1781.20068,675.228149,1784.86914,669.5165,1319.602,653.85376,1313.82068,655.853149,1336.40759,648.042,1349.54248,643.499756
User_01/Grid_15/HP_056/11.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,0.0,5.5,0.0,1795.11975,682.7013,1797.096,685.243164,1789.36938,675.304932,1784.86914,669.5165,1339.67383,653.77,1337.76709,655.7543,1345.21423,648.004,1349.54248,643.499756
User_01/Grid_15/HP_056/12.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,11.0,5.5,0.0,1812.64453,682.2848,1817.9873,684.740967,1797.07617,675.1279,1784.86914,669.5165,1358.5509,653.073364,1360.289,654.920532,1353.49585,647.7012,1349.54248,643.499756
User_01/Grid_15/HP_056/13.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,11.0,11.0,0.0,1811.91357,690.4264,1817.1095,694.4436,1796.76147,678.7112,1784.86914,669.5165,1357.84766,661.696167,1359.44824,665.203247,1353.189,651.4894,1349.54248,643.499756
User_01/Grid_15/HP_056/14.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,0.0,11.0,0.0,1795.09155,691.2938,1797.05957,695.4866,1789.35986,679.083252,1784.86914,669.5165,1339.674,662.842163,1337.76965,666.574341,1345.21167,651.988037,1349.54248,643.499756
User_01/Grid_15/HP_056/15.png,HP_056,-3.8143,16.14,-2.1671,-7.8605,-3.3786,50.3949,-11.0,11.0,0.0,1777.27588,691.1304,1775.81323,695.2937,1781.53418,679.009155,1784.86914,669.5165,1320.47559,662.8889,1314.87036,666.6282,1336.7832,652.010864,1349.54248,643.499756
User_01/Grid_15/HP_057/01.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,11.0,-11.0,0.0,1886.185,883.88855,1891.52612,881.017456,1870.62939,892.2505,1858.44019,898.802734,1444.13672,914.724,1445.84753,911.5863,1439.15991,923.850342,1435.267,930.989136
User_01/Grid_15/HP_057/02.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,0.0,-11.0,0.0,1868.81067,882.906738,1870.81128,879.8401,1862.9917,891.8262,1858.44019,898.802734,1425.99719,913.6344,1424.20691,910.2826,1431.20081,923.376343,1435.267,930.989136
User_01/Grid_15/HP_057/03.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,-11.0,-11.0,0.0,1850.56042,883.074,1849.03979,880.0386,1854.9823,891.9005,1858.44019,898.802734,1406.94556,913.724854,1401.47937,910.3928,1422.8396,923.4137,1435.267,930.989136
User_01/Grid_15/HP_057/04.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,-11.0,-5.5,0.0,1850.30347,892.0962,1848.73254,890.8015,1854.87012,895.8602,1858.44019,898.802734,1406.59265,922.988647,1401.05579,921.443848,1422.68738,927.4794,1435.267,930.989136
User_01/Grid_15/HP_057/05.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,0.0,-5.5,0.0,1868.80627,891.9917,1870.80676,890.6771,1862.989,895.813965,1858.44019,898.802734,1425.97681,922.9708,1424.18176,921.4215,1431.19263,927.472656,1435.267,930.989136
User_01/Grid_15/HP_057/06.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,11.0,-5.5,0.0,1886.41284,892.4872,1891.79932,891.2709,1870.72766,896.028442,1858.44019,898.802734,1444.38708,923.569336,1446.14709,922.1376,1439.269,927.733154,1435.267,930.989136
User_01/Grid_15/HP_057/07.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,11.0,0.0,0.0,1886.36792,901.3179,1891.745,901.802246,1870.70874,899.9076,1858.44019,898.802734,1444.36938,932.682861,1446.12573,933.009644,1439.26135,931.7324,1435.267,930.989136
User_01/Grid_15/HP_057/08.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,0.0,0.0,0.0,1868.79932,901.3451,1870.79834,901.8357,1862.98621,899.918457,1858.44019,898.802734,1425.95923,932.6366,1424.16089,932.9551,1431.18481,931.711548,1435.267,930.989136
User_01/Grid_15/HP_057/09.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,-11.0,0.0,0.0,1850.33984,901.370361,1848.77637,901.8661,1854.88586,899.9293,1858.44019,898.802734,1406.57227,932.58374,1401.03174,932.8916,1422.67822,931.6887,1435.267,930.989136
User_01/Grid_15/HP_057/10.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,-11.0,5.5,0.0,1850.667,910.453735,1849.16748,912.7012,1855.02844,903.9165,1858.44019,898.802734,1406.88782,942.016968,1401.41125,944.145,1422.81348,935.828369,1435.267,930.989136
User_01/Grid_15/HP_057/11.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,0.0,5.5,0.0,1868.79016,910.500366,1870.786,912.7561,1862.98352,903.9376,1858.44019,898.802734,1425.94507,942.140137,1424.1449,944.2936,1431.17761,935.880859,1435.267,930.989136
User_01/Grid_15/HP_057/12.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,11.0,5.5,0.0,1886.05286,909.9756,1891.36646,912.1255,1870.57349,903.712158,1858.44019,898.802734,1444.082,941.659668,1445.78223,943.7178,1439.13623,935.6727,1435.267,930.989136
User_01/Grid_15/HP_057/13.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,11.0,11.0,0.0,1885.50562,918.0947,1890.709,921.8037,1870.338,907.283447,1858.44019,898.802734,1443.558,950.125732,1445.15564,953.8137,1438.90759,939.3921,1435.267,930.989136
User_01/Grid_15/HP_057/14.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,0.0,11.0,0.0,1868.77917,919.040161,1870.771,922.9386,1862.981,907.6907,1858.44019,898.802734,1425.93433,951.031738,1424.13391,954.898438,1431.171,939.7855,1435.267,930.989136
User_01/Grid_15/HP_057/15.png,HP_057,-7.4627,10.957,3.6315,-5.7407,-0.14959,51.9836,-11.0,11.0,0.0,1851.24316,918.948242,1849.85632,922.830444,1855.27991,907.6489,1858.44019,898.802734,1407.49329,950.837646,1402.13879,954.6642,1423.07349,939.7031,1435.267,930.989136
User_01/Grid_15/HP_058/01.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,-11.0,0.0,1509.02954,1230.76563,1514.13245,1228.3479,1494.15027,1237.81543,1482.47375,1243.34766,1051.9209,1203.95483,1053.30225,1200.80981,1047.89893,1213.11169,1044.74878,1220.28333
User_01/Grid_15/HP_058/02.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,0.0,-11.0,0.0,1492.48364,1229.48083,1494.41235,1226.809,1486.86951,1237.258,1482.47375,1243.34766,1034.91943,1202.45093,1033.02283,1199.01025,1040.435,1212.45752,1044.74878,1220.28333
User_01/Grid_15/HP_058/03.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,-11.0,-11.0,0.0,1474.10449,1229.14856,1472.49,1226.40942,1478.80054,1237.11572,1482.47375,1243.34766,1016.07172,1201.84192,1010.53711,1198.28284,1032.165,1212.19116,1044.74878,1220.28333
User_01/Grid_15/HP_058/04.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,-11.0,-5.5,0.0,1473.61523,1238.00391,1471.905,1236.97229,1478.587,1241.00317,1482.47375,1243.34766,1015.46289,1210.95093,1009.8056,1209.14819,1031.90344,1216.19,1044.74878,1220.28333
User_01/Grid_15/HP_058/05.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,0.0,-5.5,0.0,1492.51123,1238.12939,1494.44666,1237.12341,1486.88025,1241.05688,1482.47375,1243.34766,1034.91528,1211.358,1033.01636,1209.63452,1040.435,1216.36792,1044.74878,1220.28333
User_01/Grid_15/HP_058/06.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,-5.5,0.0,1509.44482,1238.77246,1514.63013,1237.89282,1494.33008,1241.33643,1482.47375,1243.34766,1052.33508,1212.23511,1053.79712,1210.68384,1048.07971,1216.74951,1044.74878,1220.28333
User_01/Grid_15/HP_058/07.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,0.0,0.0,1509.63892,1247.16675,1514.86255,1247.90137,1494.41455,1245.02637,1482.47375,1243.34766,1052.535,1220.93164,1054.036,1221.05664,1048.167,1220.56787,1044.74878,1220.28333
User_01/Grid_15/HP_058/08.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,0.0,0.0,0.0,1492.53735,1247.26819,1494.47827,1248.02441,1486.89124,1245.0686,1482.47375,1243.34766,1034.91321,1220.80884,1033.01306,1220.91016,1040.43481,1220.51367,1044.74878,1220.28333
User_01/Grid_15/HP_058/09.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,-11.0,0.0,0.0,1473.40833,1247.37292,1471.65771,1248.15039,1478.49683,1245.11353,1482.47375,1243.34766,1015.16132,1220.66553,1009.4433,1220.73926,1031.77393,1220.45093,1044.74878,1220.28333
User_01/Grid_15/HP_058/10.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,-11.0,5.5,0.0,1473.52063,1256.81262,1471.79211,1259.41211,1478.54565,1249.25513,1482.47375,1243.34766,1015.21295,1230.50513,1009.50531,1232.48035,1031.79614,1224.76611,1044.74878,1220.28333
User_01/Grid_15/HP_058/11.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,0.0,5.5,0.0,1492.56116,1256.47363,1494.506,1259.00452,1486.9021,1249.11,1482.47375,1243.34766,1034.91321,1230.3689,1033.01331,1232.31714,1040.43469,1224.707,1044.74878,1220.28333
User_01/Grid_15/HP_058/12.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,5.5,0.0,1509.58716,1255.60864,1514.79956,1257.96582,1494.393,1248.73767,1482.47375,1243.34766,1052.49731,1229.70923,1053.991,1231.52649,1048.15063,1224.42163,1044.74878,1220.28333
User_01/Grid_15/HP_058/13.png,HP_058,-3.4788,11.2037,-4.4522,-11.7816,4.9783,51.5246,11.0,11.0,0.0,1509.29443,1263.739,1514.44763,1267.65674,1494.2677,1252.31421,1482.47375,1243.34766,1052.2262,1238.21338,1053.66711,1241.66846,1048.03247,1228.15674,1044.74878,1220.28333
