sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax,gaze_world_x,gaze_world_y,gaze_world_z,gaze_world_yaw,gaze_world_pitch,target_horizontal,target_vertical,target_direction,head_yaw,head_pitch,head_roll
066_04,HP_066,4,066_04.png,066_04.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,-11.0,-5.5,0.0,2830.46436,540.5764,2354.392,522.4419,2831.905,541.6721,2359.68555,524.046,2747,486,2956,603,2274,470,2475,585,-0.41384007287385355,-0.0055835421930872904,-0.9103324767030678,-24.446697584875924,-0.31991506468746445,LEFT,DOWN,DOWN_LEFT,-12.5875,-6.0418,-3.0878
066_05,HP_066,5,066_05.png,066_05.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,0.0,-5.5,0.0,2852.62183,539.7368,2375.86279,521.28186,2850.475,540.9706,2377.69653,523.078,2747,486,2956,603,2274,470,2475,584,-0.22985870212510714,-0.005969176383896233,-0.9732057058970931,-13.288994187623336,-0.3420106450209388,CENTER,DOWN,DOWN_CENTER,-12.5875,-6.0418,-3.0878
066_06,HP_066,6,066_06.png,066_06.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,11.0,-5.5,0.0,2877.63159,539.5957,2400.00928,520.8157,2871.43066,540.8528,2397.93433,522.689331,2747,486,2956,602,2274,470,2477,584,-0.017767984192375873,-0.006132436108407728,-0.99982333037648,-1.018103223858735,-0.3513649094522364,RIGHT,DOWN,DOWN_RIGHT,-12.5875,-6.0418,-3.0878
066_07,HP_066,7,066_07.png,066_07.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,11.0,0.0,0.0,2877.12866,552.1061,2399.59375,532.8528,2871.013,551.33606,2397.587,532.776855,2747,497,2956,607,2274,479,2476,588,-0.017674704699987238,0.1025152620872668,-0.9945743943280198,-1.018103223858735,5.884028956994298,RIGHT,CENTER,CENTER_RIGHT,-12.5875,-6.0418,-3.0878
066_08,HP_066,8,066_08.png,066_08.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,0.0,0.0,0.0,2852.63159,551.8667,2375.86523,533.0055,2850.48486,551.1355,2377.69775,532.9048,2747,497,2956,608,2274,480,2474,588,-0.22871489939829015,0.09981352789125379,-0.9683629249631213,-13.288994187623338,5.728432689156257,CENTER,CENTER,CENTER_CENTER,-12.5875,-6.0418,-3.0878
066_09,HP_066,9,066_09.png,066_09.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,-11.0,0.0,0.0,2830.82324,551.6564,2354.70264,533.14624,2832.20532,550.9606,2359.94458,533.0232,2747,497,2956,607,2274,481,2474,589,-0.41203656361385993,0.09342314939401214,-0.9063652604786802,-24.446697584875924,5.360569277675822,LEFT,CENTER,CENTER_LEFT,-12.5875,-6.0418,-3.0878
066_10,HP_066,10,066_10.png,066_10.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,-11.0,5.5,0.0,2831.45459,562.248657,2355.29761,543.400757,2832.734,559.842041,2360.44,541.624634,2746,510,2955,612,2274,493,2474,594,-0.4063287284386773,0.18974016460409446,-0.8938096186444957,-24.446697584875924,10.937620895021448,LEFT,UP,UP_LEFT,-12.5875,-6.0418,-3.0878
066_11,HP_066,11,066_11.png,066_11.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,0.0,5.5,0.0,2852.63745,563.358032,2375.87134,544.159058,2850.49146,560.768555,2377.70142,542.2562,2746,511,2955,613,2274,493,2474,593,-0.22510885308739362,0.20232545264755222,-0.9530951765026625,-13.288994187623338,11.672978216441972,CENTER,UP,UP_CENTER,-12.5875,-6.0418,-3.0878
066_12,HP_066,12,066_12.png,066_12.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,11.0,5.5,0.0,2876.224,563.9,2398.81348,544.2892,2870.26123,561.222534,2396.93457,542.3635,2746,511,2955,612,2274,492,2476,592,-0.017381124271090488,0.2076238409996152,-0.9780543119723154,-1.018103223858735,11.983139493308244,RIGHT,UP,UP_RIGHT,-12.5875,-6.0418,-3.0878
066_13,HP_066,13,066_13.png,066_13.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,11.0,11.0,0.0,2875.03882,574.5027,2397.76978,554.676147,2869.27515,570.115234,2396.06177,551.074463,2746,524,2955,618,2275,506,2476,596,-0.016915891185461586,0.30601886678539353,-0.9518751524211487,-1.018103223858735,17.81947186883751,RIGHT,UP,UP_RIGHT,-12.5875,-6.0418,-3.0878
066_14,HP_066,14,066_14.png,066_14.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,0.0,11.0,0.0,2852.6394,573.7733,2375.87964,554.312744,2850.49585,569.504,2377.70654,550.7732,2746,524,2955,618,2275,508,2474,598,-0.2193755655827025,0.2986071223124081,-0.9288208372606485,-13.288994187623336,17.37396285983905,CENTER,UP,UP_CENTER,-12.5875,-6.0418,-3.0878
066_15,HP_066,15,066_15.png,066_15.png,-6.0418,-12.5875,-3.0878,11.895,-5.1911,50.3626,-11.0,11.0,0.0,2832.29517,572.0034,2356.109,552.8512,2833.43726,568.0249,2361.11621,549.554443,2746,523,2955,617,2275,508,2474,599,-0.39718560400682185,0.28088542620811763,-0.8736973007361418,-24.446697584875924,16.313056809790048,LEFT,UP,UP_LEFT,-12.5875,-6.0418,-3.0878
067_01,HP_067,1,067_01.png,067_01.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,11.0,-11.0,0.0,2822.09253,924.1715,2337.68774,941.4231,2815.75586,927.6604,2335.54565,945.1129,2694,881,2903,1007,2211,901,2418,1026,0.008282709413863838,-0.2277966300385179,-0.9736735038337339,0.4873839577323759,-13.16738477096085,RIGHT,DOWN,DOWN_RIGHT,-9.1673,-5.808,2.9227
067_02,HP_067,2,067_02.png,067_02.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,0.0,-11.0,0.0,2796.85913,924.794434,2313.03564,941.8197,2794.6123,928.182,2314.88477,945.4419,2694,880,2903,1007,2211,900,2417,1026,-0.2027619883534054,-0.22307250196520714,-0.9534811141003036,-12.00536525830665,-12.889560188706751,CENTER,DOWN,DOWN_CENTER,-9.1673,-5.808,2.9227
067_03,HP_067,3,067_03.png,067_03.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,-11.0,-11.0,0.0,2774.19019,926.8235,2290.85449,943.7167,2775.61523,929.8773,2296.2793,947.02356,2694,882,2903,1007,2211,901,2417,1026,-0.3891181967135687,-0.20985068299310075,-0.8969669558203968,-23.45194889397075,-12.113602033173839,LEFT,DOWN,DOWN_LEFT,-9.1673,-5.808,2.9227
067_04,HP_067,4,067_04.png,067_04.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,-11.0,-5.5,0.0,2773.8623,937.9822,2290.44336,954.5359,2775.34058,939.230835,2295.93677,956.097046,2695,887,2903,1009,2211,905,2417,1027,-0.39545489533397604,-0.11246571614224025,-0.9115738524381923,-23.451948893970748,-6.457472911145366,LEFT,DOWN,DOWN_LEFT,-9.1673,-5.808,2.9227
067_05,HP_067,5,067_05.png,067_05.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,0.0,-5.5,0.0,2796.862,936.894165,2313.01929,953.5731,2794.61426,938.3214,2314.872,955.2942,2695,886,2903,1009,2211,904,2417,1027,-0.20650506290464912,-0.11980765043697404,-0.9710827904414322,-12.005365258306652,-6.881001673825368,CENTER,DOWN,DOWN_CENTER,-9.1673,-5.808,2.9227
067_06,HP_067,6,067_06.png,067_06.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,11.0,-5.5,0.0,2822.592,936.537,2338.18726,953.407349,2816.17163,938.022461,2335.963,955.157,2695,886,2903,1009,2211,905,2418,1027,0.00844234700722344,-0.12244256518124745,-0.9924396933863768,0.4873839577323758,-7.033091010253959,RIGHT,DOWN,DOWN_RIGHT,-9.1673,-5.808,2.9227
067_07,HP_067,7,067_07.png,067_07.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,11.0,0.0,0.0,2822.5918,949.3982,2338.23535,965.906,2816.172,948.7981,2336.00317,965.6301,2695,896,2903,1012,2212,913,2418,1030,0.00850565606120666,-0.012793262595676426,-0.9998819861599301,0.4873839577323758,-0.7330199491275233,RIGHT,CENTER,CENTER_RIGHT,-9.1673,-5.808,2.9227
067_08,HP_067,8,067_08.png,067_08.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,0.0,0.0,0.0,2796.8606,949.439331,2313.00732,965.827,2794.613,948.832764,2314.86182,965.5642,2695,895,2903,1012,2212,912,2417,1029,-0.20798699786175118,-0.012513946969268991,-0.9780515374210637,-12.005365258306652,-0.7170150611779496,CENTER,CENTER,CENTER_CENTER,-9.1673,-5.808,2.9227
067_09,HP_067,9,067_09.png,067_09.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,-11.0,0.0,0.0,2773.86816,949.469849,2290.38574,965.750854,2775.3457,948.8594,2295.88843,965.501,2695,895,2903,1011,2212,912,2417,1029,-0.39795242292443833,-0.011737041136616196,-0.9173309713260128,-23.45194889397075,-0.6724983620555589,LEFT,CENTER,CENTER_LEFT,-9.1673,-5.808,2.9227
067_10,HP_067,10,067_10.png,067_10.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,-11.0,5.5,0.0,2774.21118,960.7783,2290.69,976.8351,2775.63232,958.338867,2296.1416,974.7959,2695,905,2902,1014,2212,921,2417,1033,-0.3963880574180608,0.0893492987324235,-0.9137249097799404,-23.45194889397075,5.126173839458768,LEFT,UP,UP_LEFT,-9.1673,-5.808,2.9227
067_11,HP_067,11,067_11.png,067_11.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,0.0,5.5,0.0,2796.854,961.756,2313.0,977.915649,2794.609,959.1542,2314.855,975.696533,2695,907,2902,1016,2212,922,2417,1033,-0.20705832014643424,0.09521249014650801,-0.9736844631492472,-12.005365258306652,5.46355003908135,CENTER,UP,UP_CENTER,-9.1673,-5.808,2.9227
067_12,HP_067,12,067_12.png,067_12.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,11.0,5.5,0.0,2822.08521,962.009155,2337.81958,978.2311,2815.751,959.365967,2335.656,975.95874,2695,909,2902,1017,2212,923,2418,1033,0.008465975337336524,0.0973180973060191,-0.9952173205879828,0.4873839577323758,5.584755378273902,RIGHT,UP,UP_RIGHT,-9.1673,-5.808,2.9227
067_13,HP_067,13,067_13.png,067_13.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,11.0,11.0,0.0,2821.148,973.6936,2337.00171,989.743164,2814.97217,969.161743,2334.97217,985.609741,2695,924,2902,1022,2212,937,2419,1037,0.008327509922905334,0.20397813374431628,-0.978940025503437,0.4873839577323759,11.769686514236774,RIGHT,UP,UP_RIGHT,-9.1673,-5.808,2.9227
067_14,HP_067,14,067_14.png,067_14.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,0.0,11.0,0.0,2796.84351,973.2289,2312.99731,989.2189,2794.602,968.772339,2314.851,985.17395,2695,922,2902,1021,2212,935,2417,1038,-0.20381334409008994,0.19970350944784748,-0.9584250774499946,-12.005365258306652,11.519621612857552,CENTER,UP,UP_CENTER,-9.1673,-5.808,2.9227
067_15,HP_067,15,067_15.png,067_15.png,-5.808,-9.1673,2.9227,10.5769,0.63638,49.7375,-11.0,11.0,0.0,2774.852,971.4364,2291.31519,987.293457,2776.1687,967.2761,2296.66235,983.5687,2695,918,2902,1019,2212,933,2417,1038,-0.3909021536862306,0.18775456057105946,-0.9010792036376353,-23.451948893970748,10.821771834348167,LEFT,UP,UP_LEFT,-9.1673,-5.808,2.9227
068_01,HP_068,1,068_01.png,068_01.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,11.0,-11.0,0.0,2419.611,1205.66064,1964.37927,1175.84375,2413.97168,1208.48975,1962.613,1179.2782,2294,1164,2496,1287,1842,1138,2039,1258,0.11849168437471842,-0.2918879765150351,-0.9490843639529631,7.116464973631722,-16.971020280936784,RIGHT,DOWN,DOWN_RIGHT,-6.4065,-3.6994,-2.7828
068_02,HP_068,2,068_02.png,068_02.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,0.0,-11.0,0.0,2397.14648,1205.49683,1942.44971,1175.44482,2395.139,1208.35449,1944.22949,1178.94336,2294,1164,2496,1287,1842,1137,2038,1258,-0.0850072652826223,-0.2928948700549683,-0.9523583148923798,-5.100689381623149,-17.03134740679216,CENTER,DOWN,DOWN_CENTER,-6.4065,-3.6994,-2.7828
068_03,HP_068,3,068_03.png,068_03.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,-11.0,-11.0,0.0,2375.557,1206.70618,1921.379,1176.42334,2377.04224,1209.36584,1926.557,1179.7583,2294,1164,2496,1288,1842,1136,2038,1258,-0.2784930332608671,-0.28232937494631855,-0.9180042235565056,-16.876114299492993,-16.399278400589683,LEFT,DOWN,DOWN_LEFT,-6.4065,-3.6994,-2.7828
068_04,HP_068,4,068_04.png,068_04.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,-11.0,-5.5,0.0,2375.05347,1217.15613,1920.778,1186.65039,2376.621,1218.12646,1926.0564,1188.33545,2294,1168,2496,1289,1842,1140,2038,1259,-0.28510342067810085,-0.18842201136257222,-0.939794224898051,-16.876114299492993,-10.860708892293653,LEFT,DOWN,DOWN_LEFT,-6.4065,-3.6994,-2.7828
068_05,HP_068,5,068_05.png,068_05.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,0.0,-5.5,0.0,2397.179,1216.45532,1942.443,1186.18774,2395.16479,1217.54,1944.2251,1187.95068,2294,1168,2496,1288,1842,1141,2038,1259,-0.087184826221243,-0.1958321999415399,-0.9767540916437609,-5.100689381623149,-11.293342490126863,CENTER,DOWN,DOWN_CENTER,-6.4065,-3.6994,-2.7828
068_06,HP_068,6,068_06.png,068_06.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,11.0,-5.5,0.0,2420.28076,1216.49292,1965.00842,1186.47681,2414.52954,1217.57068,1963.13892,1188.193,2294,1168,2496,1288,1842,1141,2040,1259,0.12150535323744516,-0.1951242385679124,-0.9732229860920549,7.116464973631722,-11.251981353101058,RIGHT,DOWN,DOWN_RIGHT,-6.4065,-3.6994,-2.7828
068_07,HP_068,7,068_07.png,068_07.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,11.0,0.0,0.0,2420.58154,1227.9585,1965.303,1197.7439,2414.78052,1227.18066,1963.3855,1197.63672,2294,1174,2496,1290,1842,1147,2040,1261,0.12335753072582344,-0.09232294381985524,-0.988058395874284,7.116464973631721,-5.297258506614708,RIGHT,CENTER,CENTER_RIGHT,-6.4065,-3.6994,-2.7828
068_08,HP_068,8,068_08.png,068_08.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,0.0,0.0,0.0,2397.208,1228.05432,1942.43958,1197.60852,2395.189,1227.2605,1944.22278,1197.52332,2294,1175,2496,1291,1842,1147,2037,1261,-0.08852372092167142,-0.09266826339667751,-0.991754074250883,-5.100689381623149,-5.317129044200838,CENTER,CENTER,CENTER_CENTER,-6.4065,-3.6994,-2.7828
068_09,HP_068,9,068_09.png,068_09.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,-11.0,0.0,0.0,2374.85645,1228.13538,1920.49487,1197.47314,2376.456,1227.3291,1925.82068,1197.41,2294,1175,2496,1291,1842,1147,2037,1261,-0.2891497125961013,-0.08905947691601229,-0.9531321279219572,-16.876114299492997,-5.109501806813189,LEFT,CENTER,CENTER_LEFT,-6.4065,-3.6994,-2.7828
068_10,HP_068,10,068_10.png,068_10.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,-11.0,5.5,0.0,2374.99829,1239.16528,1920.569,1208.4,2376.575,1236.57471,1925.88245,1206.57153,2294,1185,2496,1294,1842,1157,2037,1265,-0.29027865096203653,0.013027878989076239,-0.9568534784201321,-16.876114299492993,0.7464635987642958,LEFT,UP,UP_LEFT,-6.4065,-3.6994,-2.7828
068_11,HP_068,11,068_11.png,068_11.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,0.0,5.5,0.0,2397.23315,1239.72021,1942.43982,1209.14648,2395.21021,1237.03735,1944.22278,1207.19385,2294,1184,2496,1295,1842,1156,2037,1264,-0.08889810686606703,0.013560169600247253,-0.9959484165337288,-5.100689381623149,0.7769642999491874,CENTER,UP,UP_CENTER,-6.4065,-3.6994,-2.7828
068_12,HP_068,12,068_12.png,068_12.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,11.0,5.5,0.0,2420.46484,1239.487,1965.2218,1209.11792,2414.684,1236.84387,1963.3175,1207.16992,2294,1184,2496,1294,1842,1155,2039,1264,0.12387533097923854,0.013509212999279303,-0.9922058272046805,7.116464973631721,0.7740444343208457,RIGHT,UP,UP_RIGHT,-6.4065,-3.6994,-2.7828
068_13,HP_068,13,068_13.png,068_13.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,11.0,11.0,0.0,2419.9458,1250.47681,1964.775,1220.041,2414.253,1246.05835,1962.944,1216.3269,2294,1196,2495,1299,1843,1167,2039,1267,0.12300795339487952,0.11889055643284517,-0.9852583818434084,7.116464973631722,6.8280777745841394,RIGHT,UP,UP_RIGHT,-6.4065,-3.6994,-2.7828
068_14,HP_068,14,068_14.png,068_14.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,0.0,11.0,0.0,2397.25317,1250.84692,1942.44373,1220.20544,2395.22852,1246.365,1944.2251,1216.46509,2294,1197,2495,1300,1843,1168,2037,1268,-0.08827098545374579,0.11933271715305878,-0.9889226136275238,-5.100689381623149,6.853593366807089,CENTER,UP,UP_CENTER,-6.4065,-3.6994,-2.7828
068_15,HP_068,15,068_15.png,068_15.png,-3.6994,-6.4065,-2.7828,4.5858,4.8005,51.3759,-11.0,11.0,0.0,2375.46826,1249.74438,1920.9906,1218.91,2376.96777,1245.44458,1926.2334,1215.385,2294,1197,2495,1299,1843,1169,2037,1270,-0.28838698500020565,0.11471051299957492,-0.950617928028851,-16.876114299492997,6.586928169344611,LEFT,UP,UP_LEFT,-6.4065,-3.6994,-2.7828
069_01,HP_069,1,069_01.png,069_01.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,11.0,-11.0,0.0,2678.46631,1306.0293,2241.50757,1349.92383,2673.01563,1308.91064,2239.99634,1352.83923,2551,1259,2756,1371,2126,1304,2311,1418,-0.00133594352251557,-0.36907870434500195,-0.929397183799219,-0.08235862355065326,-21.658809815360588,RIGHT,DOWN,DOWN_RIGHT,-16.5971,13.7744,3.9189
069_02,HP_069,2,069_02.png,069_02.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,0.0,-11.0,0.0,2657.65771,1306.00879,2221.85962,1350.32861,2655.56982,1308.8938,2223.52,1353.177,2550,1257,2756,1371,2126,1302,2309,1418,-0.19553810138559533,-0.36195437089030874,-0.9114570117673776,-12.108332493903578,-21.220269236163286,CENTER,DOWN,DOWN_CENTER,-16.5971,13.7744,3.9189
069_03,HP_069,3,069_03.png,069_03.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,-11.0,-11.0,0.0,2638.34644,1307.05737,2203.68237,1351.71155,2639.379,1309.77,2208.268,1354.332,2550,1257,2756,1370,2126,1301,2309,1418,-0.36933742923043494,-0.34298343294604605,-0.8636852598568524,-23.152988345514814,-20.05874552850389,LEFT,DOWN,DOWN_LEFT,-16.5971,13.7744,3.9189
069_04,HP_069,4,069_04.png,069_04.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,-11.0,-5.5,0.0,2637.85913,1316.331,2203.15942,1360.60693,2638.971,1317.54688,2207.83179,1361.795,2551,1264,2756,1373,2126,1307,2309,1420,-0.3798644167358252,-0.2581123833734548,-0.8883023260395224,-23.152988345514814,-14.958087081406676,LEFT,DOWN,DOWN_LEFT,-16.5971,13.7744,3.9189
069_05,HP_069,5,069_05.png,069_05.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,0.0,-5.5,0.0,2657.69336,1315.85693,2221.86279,1359.77966,2655.59863,1317.15088,2223.52368,1361.10376,2551,1265,2756,1374,2126,1308,2309,1420,-0.20177560564467906,-0.27328858848721405,-0.9405317391610923,-12.108332493903578,-15.860051140896955,CENTER,DOWN,DOWN_CENTER,-16.5971,13.7744,3.9189
069_06,HP_069,6,069_06.png,069_06.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,11.0,-5.5,0.0,2679.1814,1315.97815,2242.15967,1359.48291,2673.61133,1317.25244,2240.54175,1360.85583,2552,1267,2756,1374,2126,1311,2311,1421,-0.0013803384904855433,-0.2790274265854702,-0.9602821407684002,-0.08235862355065326,-16.202167071880602,RIGHT,DOWN,DOWN_RIGHT,-16.5971,13.7744,3.9189
069_07,HP_069,7,069_07.png,069_07.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,11.0,0.0,0.0,2679.592,1326.591,2242.553,1369.6958,2673.95337,1326.14844,2240.87085,1369.41821,2553,1280,2756,1378,2127,1320,2312,1423,-0.0014136917749746237,-0.1809811258714496,-0.9834855533020644,-0.08235862355065326,-10.426912819822062,RIGHT,CENTER,CENTER_RIGHT,-16.5971,13.7744,3.9189
069_08,HP_069,8,069_08.png,069_08.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,0.0,0.0,0.0,2657.726,1326.33862,2221.86914,1369.87036,2655.625,1325.937,2223.52954,1369.5647,2552,1277,2756,1378,2127,1318,2310,1423,-0.20644569799249862,-0.1770826181395084,-0.962300327409924,-12.108332493903578,-10.199876455516481,CENTER,CENTER,CENTER_CENTER,-16.5971,13.7744,3.9189
069_09,HP_069,9,069_09.png,069_09.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,-11.0,0.0,0.0,2637.59961,1326.117,2202.859,1370.03162,2638.754,1325.75159,2207.581,1369.70068,2552,1275,2756,1377,2127,1316,2309,1423,-0.38767751453580535,-0.16682767567237178,-0.906573036965635,-23.152988345514814,-9.603424352052052,LEFT,CENTER,CENTER_LEFT,-16.5971,13.7744,3.9189
069_10,HP_069,10,069_10.png,069_10.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,-11.0,5.5,0.0,2637.60059,1336.054,2202.81787,1379.63623,2638.75464,1334.08276,2207.54688,1377.75659,2553,1288,2756,1382,2127,1327,2310,1427,-0.3921938734730848,-0.07105229269492049,-0.9171344161642684,-23.152988345514814,-4.074429656961503,LEFT,UP,UP_LEFT,-16.5971,13.7744,3.9189
069_11,HP_069,11,069_11.png,069_11.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,0.0,5.5,0.0,2657.754,1337.00562,2221.87866,1380.18628,2655.64844,1334.87793,2223.5376,1378.21411,2553,1293,2755,1384,2128,1330,2310,1427,-0.20916154991797176,-0.07553213363285484,-0.9749596621526351,-12.108332493903578,-4.33179804483183,CENTER,UP,UP_CENTER,-16.5971,13.7744,3.9189
069_12,HP_069,12,069_12.png,069_12.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,11.0,5.5,0.0,2679.6416,1337.39063,2242.637,1380.14331,2673.99536,1335.201,2240.94116,1378.17676,2553,1296,2755,1384,2128,1331,2313,1427,-0.0014331343173248961,-0.07724053164978491,-0.9970114575051217,-0.08235862355065326,-4.4299688792426215,RIGHT,UP,UP_RIGHT,-16.5971,13.7744,3.9189
069_13,HP_069,13,069_13.png,069_13.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,11.0,11.0,0.0,2679.32471,1347.842,2242.39941,1390.34277,2673.73218,1343.96313,2240.74268,1386.72839,2553,1305,2755,1389,2129,1342,2313,1431,-0.001436821428789827,0.029063683052165352,-0.9995765292720838,-0.08235862355065325,1.665460900626013,RIGHT,UP,UP_RIGHT,-16.5971,13.7744,3.9189
069_14,HP_069,14,069_14.png,069_14.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,0.0,11.0,0.0,2657.77637,1347.356,2221.89136,1390.25183,2655.668,1343.55493,2223.54785,1386.65454,2553,1304,2755,1389,2129,1341,2310,1431,-0.20967604454637578,0.028417653217357043,-0.9773578634916712,-12.108332493903577,1.6284308199417559,CENTER,UP,UP_CENTER,-16.5971,13.7744,3.9189
069_15,HP_069,15,069_15.png,069_15.png,13.7744,-16.5971,3.9189,11.0742,9.4991,51.6199,-11.0,11.0,0.0,2637.865,1345.74487,2203.04443,1389.02588,2638.976,1342.20874,2207.7356,1385.63318,2553,1303,2755,1387,2128,1339,2310,1432,-0.393047185642689,0.026724616109807458,-0.9191298628334003,-23.152988345514814,1.531390036864241,LEFT,UP,UP_LEFT,-16.5971,13.7744,3.9189
070_01,HP_070,1,070_01.png,070_01.png,18.574,-11.8077,1.6732,7.3073,14.7862,48.0135,11.0,-11.0,0.0,2543.79224,1647.9364,2071.70044,1669.66357,2537.87329,1651.00659,2069.96973,1673.00562,2411,1597,2624,1718,1948,1621,2145,1742,0.06760125855100411,-0.47206097794240043,-0.8789701376875012,4.397938817451696,-28.168162447172254,RIGHT,DOWN,DOWN_RIGHT,-11.8077,18.574,1.6732
070_02,HP_070,2,070_02.png,070_02.png,18.574,-11.8077,1.6732,7.3073,14.7862,48.0135,0.0,-11.0,0.0,2520.869,1647.60693,2049.7605,1669.76538,2518.65576,1650.732,2051.575,1673.09,2411,1596,2624,1717,1948,1620,2143,1741,-0.1328902952803024,-0.46894690681331463,-0.8731717860825202,-8.653588939052176,-27.965959670014897,CENTER,DOWN,DOWN_CENTER,-11.8077,18.574,1.6732
070_03,HP_070,3,070_03.png,070_03.png,18.574,-11.8077,1.6732,7.3073,14.7862,48.0135,-11.0,-11.0,0.0,2499.106,1648.61316,2028.95984,1671.12207,2500.41284,1651.57288,2034.12646,1674.22241,2411,1597,2624,1717,1948,1620,2143,1741,-0.318429650819202,-0.4485145631498969,-0.8351270826177403,-20.87159107344174,-26.64841973687651,LEFT,DOWN,DOWN_LEFT,-11.8077,18.574,1.6732
070_04,HP_070,4,070_04.png,070_04.png,18.574,-11.8077,1.6732,7.3073,14.7862,48.0135,-11.0,-5.5,0.0,2498.22876,1658.93469,2028.02417,1681.1123,2499.67871,1660.227,2033.34692,1682.60266,2411,1605,2624,1720,1948,1627,2143,1744,-0.33138528512561244,-0.3672058780440152,-0.8691050776126787,-20.871591073441742,-21.543399411162508,LEFT,DOWN,DOWN_LEFT,-11.8077,18.574,1.6732
070_05,HP_070,5,070_05.png,070_05.png,18.574,-11.8077,1.6732,7.3073,14.7862,48.0135,0.0,-5.5,0.0,2520.90918,1658.45923,2049.75513,1680.26672,2518.687,1659.83,2051.57251,1681.89673,2411,1605,2624,1721,1948,1627,2143,1744,-0.13883520111388176,-0.38542808654857863,-0.9122335101448363,-8.653588939052176,-22.670318967324576,CENTER,DOWN,DOWN_CENTER,-11.8077,18.574,1.6732
